frame.number;frame.time;frame.len;frame.protocols;ip.proto;ip.src;tcp.srcport;udp.srcport;ip.dst;tcp.dstport;udp.dstport
4758;May 20, 2017 17:09:00.623411000 JST;117;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61693;
4759;May 20, 2017 17:09:00.623478000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61693;;183.79.249.252;443;
4760;May 20, 2017 17:09:00.623683000 JST;116;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61693;
4761;May 20, 2017 17:09:00.623688000 JST;108;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61693;
4762;May 20, 2017 17:09:00.623761000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61693;;183.79.249.252;443;
4763;May 20, 2017 17:09:00.623822000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61693;;183.79.249.252;443;
4764;May 20, 2017 17:09:00.625588000 JST;119;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61691;;183.79.249.252;443;
4765;May 20, 2017 17:09:00.625647000 JST;116;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61691;;183.79.249.252;443;
4766;May 20, 2017 17:09:00.625648000 JST;108;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61691;;183.79.249.252;443;
4767;May 20, 2017 17:09:00.625648000 JST;269;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61691;;183.79.249.252;443;
4768;May 20, 2017 17:09:00.625801000 JST;104;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61691;;183.79.249.252;443;
4769;May 20, 2017 17:09:00.626891000 JST;139;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61691;;183.79.249.252;443;
4770;May 20, 2017 17:09:00.627952000 JST;136;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61691;;183.79.249.252;443;
4771;May 20, 2017 17:09:00.629129000 JST;139;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61691;;183.79.249.252;443;
4772;May 20, 2017 17:09:00.630187000 JST;127;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61691;;183.79.249.252;443;
4773;May 20, 2017 17:09:00.631119000 JST;129;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61691;;183.79.249.252;443;
4774;May 20, 2017 17:09:00.631994000 JST;139;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61691;;183.79.249.252;443;
4775;May 20, 2017 17:09:00.632948000 JST;128;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61691;;183.79.249.252;443;
4776;May 20, 2017 17:09:00.633953000 JST;129;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61691;;183.79.249.252;443;
4777;May 20, 2017 17:09:00.634842000 JST;66;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61692;
4778;May 20, 2017 17:09:00.634852000 JST;130;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61691;;183.79.249.252;443;
4779;May 20, 2017 17:09:00.635618000 JST;117;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61692;
4780;May 20, 2017 17:09:00.635620000 JST;116;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61692;
4781;May 20, 2017 17:09:00.635621000 JST;108;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61692;
4782;May 20, 2017 17:09:00.635682000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61692;;183.79.249.252;443;
4783;May 20, 2017 17:09:00.635682000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61692;;183.79.249.252;443;
4784;May 20, 2017 17:09:00.635682000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61692;;183.79.249.252;443;
4785;May 20, 2017 17:09:00.635876000 JST;138;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61691;;183.79.249.252;443;
4786;May 20, 2017 17:09:00.636634000 JST;130;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61691;;183.79.249.252;443;
4787;May 20, 2017 17:09:00.637498000 JST;134;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61691;;183.79.249.252;443;
4788;May 20, 2017 17:09:00.638240000 JST;130;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61691;;183.79.249.252;443;
4789;May 20, 2017 17:09:00.638950000 JST;137;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61691;;183.79.249.252;443;
4790;May 20, 2017 17:09:00.639670000 JST;128;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61691;;183.79.249.252;443;
4791;May 20, 2017 17:09:00.640407000 JST;126;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61691;;183.79.249.252;443;
4792;May 20, 2017 17:09:00.641155000 JST;128;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61691;;183.79.249.252;443;
4793;May 20, 2017 17:09:00.642019000 JST;132;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61691;;183.79.249.252;443;
4794;May 20, 2017 17:09:00.642771000 JST;132;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61691;;183.79.249.252;443;
4795;May 20, 2017 17:09:00.643541000 JST;128;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61691;;183.79.249.252;443;
4796;May 20, 2017 17:09:00.644425000 JST;119;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61693;;183.79.249.252;443;
4797;May 20, 2017 17:09:00.644492000 JST;116;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61693;;183.79.249.252;443;
4798;May 20, 2017 17:09:00.644525000 JST;108;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61693;;183.79.249.252;443;
4799;May 20, 2017 17:09:00.644546000 JST;461;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61693;;183.79.249.252;443;
4800;May 20, 2017 17:09:00.644610000 JST;104;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61693;;183.79.249.252;443;
4801;May 20, 2017 17:09:00.645566000 JST;119;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61692;;183.79.249.252;443;
4802;May 20, 2017 17:09:00.645589000 JST;116;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61692;;183.79.249.252;443;
4803;May 20, 2017 17:09:00.645605000 JST;108;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61692;;183.79.249.252;443;
4804;May 20, 2017 17:09:00.645632000 JST;284;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61692;;183.79.249.252;443;
4805;May 20, 2017 17:09:00.645711000 JST;104;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61692;;183.79.249.252;443;
4806;May 20, 2017 17:09:00.646653000 JST;183;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61692;;183.79.249.252;443;
4807;May 20, 2017 17:09:00.647769000 JST;182;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61692;;183.79.249.252;443;
4808;May 20, 2017 17:09:00.648461000 JST;66;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4809;May 20, 2017 17:09:00.648464000 JST;104;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
4810;May 20, 2017 17:09:00.648504000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4811;May 20, 2017 17:09:00.648917000 JST;184;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61692;;183.79.249.252;443;
4812;May 20, 2017 17:09:00.649958000 JST;180;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61692;;183.79.249.252;443;
4813;May 20, 2017 17:09:00.652723000 JST;66;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4814;May 20, 2017 17:09:00.652725000 JST;66;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4815;May 20, 2017 17:09:00.656273000 JST;66;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4816;May 20, 2017 17:09:00.656278000 JST;66;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4817;May 20, 2017 17:09:00.656754000 JST;66;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4818;May 20, 2017 17:09:00.658187000 JST;66;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4819;May 20, 2017 17:09:00.661483000 JST;66;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4820;May 20, 2017 17:09:00.665629000 JST;113;eth:ethertype:ip:tcp:ssl;6;64.233.189.108;993;;192.168.3.13;60815;
4821;May 20, 2017 17:09:00.665700000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;60815;;64.233.189.108;993;
4822;May 20, 2017 17:09:00.665908000 JST;114;eth:ethertype:ip:tcp:ssl;6;64.233.189.108;993;;192.168.3.13;60815;
4823;May 20, 2017 17:09:00.665951000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;60815;;64.233.189.108;993;
4824;May 20, 2017 17:09:00.666559000 JST;141;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;60815;;64.233.189.108;993;
4825;May 20, 2017 17:09:00.666890000 JST;66;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4826;May 20, 2017 17:09:00.669683000 JST;66;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4827;May 20, 2017 17:09:00.671012000 JST;66;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61693;
4828;May 20, 2017 17:09:00.671349000 JST;104;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61693;
4829;May 20, 2017 17:09:00.671430000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61693;;183.79.249.252;443;
4830;May 20, 2017 17:09:00.674221000 JST;66;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61693;
4831;May 20, 2017 17:09:00.675632000 JST;66;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61692;
4832;May 20, 2017 17:09:00.675949000 JST;104;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61692;
4833;May 20, 2017 17:09:00.676007000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61692;;183.79.249.252;443;
4834;May 20, 2017 17:09:00.677914000 JST;66;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61692;
4835;May 20, 2017 17:09:00.678734000 JST;938;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
4836;May 20, 2017 17:09:00.678770000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4837;May 20, 2017 17:09:00.679648000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
4838;May 20, 2017 17:09:00.680098000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4839;May 20, 2017 17:09:00.680133000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4840;May 20, 2017 17:09:00.680520000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4841;May 20, 2017 17:09:00.681308000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4842;May 20, 2017 17:09:00.681342000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4843;May 20, 2017 17:09:00.681826000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4844;May 20, 2017 17:09:00.681828000 JST;253;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
4845;May 20, 2017 17:09:00.681873000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4846;May 20, 2017 17:09:00.681928000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4847;May 20, 2017 17:09:00.682250000 JST;1514;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
4848;May 20, 2017 17:09:00.684093000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4849;May 20, 2017 17:09:00.684097000 JST;300;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61692;
4850;May 20, 2017 17:09:00.684098000 JST;104;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61692;
4851;May 20, 2017 17:09:00.684098000 JST;66;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61692;
4852;May 20, 2017 17:09:00.684099000 JST;300;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61692;
4853;May 20, 2017 17:09:00.684100000 JST;104;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61692;
4854;May 20, 2017 17:09:00.684100000 JST;300;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61692;
4855;May 20, 2017 17:09:00.684188000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4856;May 20, 2017 17:09:00.684188000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61692;;183.79.249.252;443;
4857;May 20, 2017 17:09:00.684203000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61692;;183.79.249.252;443;
4858;May 20, 2017 17:09:00.684210000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61692;;183.79.249.252;443;
4859;May 20, 2017 17:09:00.684218000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61692;;183.79.249.252;443;
4860;May 20, 2017 17:09:00.684234000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61692;;183.79.249.252;443;
4861;May 20, 2017 17:09:00.684648000 JST;104;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61692;
4862;May 20, 2017 17:09:00.684729000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61692;;183.79.249.252;443;
4863;May 20, 2017 17:09:00.685274000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4864;May 20, 2017 17:09:00.685277000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4865;May 20, 2017 17:09:00.685278000 JST;661;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61693;
4866;May 20, 2017 17:09:00.685279000 JST;147;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61693;
4867;May 20, 2017 17:09:00.685279000 JST;300;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61692;
4868;May 20, 2017 17:09:00.685280000 JST;104;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61692;
4869;May 20, 2017 17:09:00.685281000 JST;448;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61692;
4870;May 20, 2017 17:09:00.685368000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4871;May 20, 2017 17:09:00.685381000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61693;;183.79.249.252;443;
4872;May 20, 2017 17:09:00.685385000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61693;;183.79.249.252;443;
4873;May 20, 2017 17:09:00.685406000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61692;;183.79.249.252;443;
4874;May 20, 2017 17:09:00.685407000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61692;;183.79.249.252;443;
4875;May 20, 2017 17:09:00.685417000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61692;;183.79.249.252;443;
4876;May 20, 2017 17:09:00.696741000 JST;104;eth:ethertype:ip:tcp:ssl;6;183.79.249.252;443;;192.168.3.13;61692;
4877;May 20, 2017 17:09:00.696837000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61692;;183.79.249.252;443;
4878;May 20, 2017 17:09:00.700729000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4879;May 20, 2017 17:09:00.701077000 JST;1514;eth:ethertype:ip:tcp:ssl:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
4880;May 20, 2017 17:09:00.701126000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4881;May 20, 2017 17:09:00.701172000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4882;May 20, 2017 17:09:00.702102000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4883;May 20, 2017 17:09:00.702610000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4884;May 20, 2017 17:09:00.702655000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4885;May 20, 2017 17:09:00.707408000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4886;May 20, 2017 17:09:00.707900000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4887;May 20, 2017 17:09:00.707957000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4888;May 20, 2017 17:09:00.708511000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4889;May 20, 2017 17:09:00.709143000 JST;1514;eth:ethertype:ip:tcp:ssl:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
4890;May 20, 2017 17:09:00.709212000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4891;May 20, 2017 17:09:00.709287000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4892;May 20, 2017 17:09:00.709459000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4893;May 20, 2017 17:09:00.710410000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4894;May 20, 2017 17:09:00.710414000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4895;May 20, 2017 17:09:00.710472000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4896;May 20, 2017 17:09:00.711365000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4897;May 20, 2017 17:09:00.711422000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4898;May 20, 2017 17:09:00.711962000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4899;May 20, 2017 17:09:00.712571000 JST;1514;eth:ethertype:ip:tcp:ssl:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
4900;May 20, 2017 17:09:00.712638000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4901;May 20, 2017 17:09:00.712693000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4902;May 20, 2017 17:09:00.712900000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4903;May 20, 2017 17:09:00.713866000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4904;May 20, 2017 17:09:00.713947000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4905;May 20, 2017 17:09:00.719783000 JST;66;eth:ethertype:ip:tcp;6;64.233.189.108;993;;192.168.3.13;60815;
4906;May 20, 2017 17:09:00.723254000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4907;May 20, 2017 17:09:00.723624000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4908;May 20, 2017 17:09:00.723718000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4909;May 20, 2017 17:09:00.724308000 JST;1514;eth:ethertype:ip:tcp:ssl:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
4910;May 20, 2017 17:09:00.724634000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4911;May 20, 2017 17:09:00.725048000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4912;May 20, 2017 17:09:00.725645000 JST;108;eth:ethertype:ip:tcp:ssl;6;192.168.3.13;61691;;183.79.249.252;443;
4913;May 20, 2017 17:09:00.725786000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4914;May 20, 2017 17:09:00.726828000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4915;May 20, 2017 17:09:00.727016000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4916;May 20, 2017 17:09:00.730379000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4917;May 20, 2017 17:09:00.730886000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4918;May 20, 2017 17:09:00.731024000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4919;May 20, 2017 17:09:00.731229000 JST;1514;eth:ethertype:ip:tcp:ssl:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
4920;May 20, 2017 17:09:00.731568000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4921;May 20, 2017 17:09:00.732023000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4922;May 20, 2017 17:09:00.732527000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4923;May 20, 2017 17:09:00.732581000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4924;May 20, 2017 17:09:00.732901000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4925;May 20, 2017 17:09:00.733624000 JST;1514;eth:ethertype:ip:tcp:ssl:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
4926;May 20, 2017 17:09:00.733688000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4927;May 20, 2017 17:09:00.733742000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4928;May 20, 2017 17:09:00.734049000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4929;May 20, 2017 17:09:00.734732000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4930;May 20, 2017 17:09:00.734773000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4931;May 20, 2017 17:09:00.735179000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4932;May 20, 2017 17:09:00.735735000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4933;May 20, 2017 17:09:00.735781000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4934;May 20, 2017 17:09:00.736663000 JST;1514;eth:ethertype:ip:tcp:ssl:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
4935;May 20, 2017 17:09:00.736666000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4936;May 20, 2017 17:09:00.736731000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4937;May 20, 2017 17:09:00.736789000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4938;May 20, 2017 17:09:00.737797000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4939;May 20, 2017 17:09:00.738146000 JST;1514;eth:ethertype:ip:tcp:ssl:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
4940;May 20, 2017 17:09:00.738206000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4941;May 20, 2017 17:09:00.738494000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4942;May 20, 2017 17:09:00.738749000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4943;May 20, 2017 17:09:00.739239000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4944;May 20, 2017 17:09:00.739821000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4945;May 20, 2017 17:09:00.739896000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4946;May 20, 2017 17:09:00.746321000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4947;May 20, 2017 17:09:00.746991000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4948;May 20, 2017 17:09:00.747165000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4949;May 20, 2017 17:09:00.747290000 JST;1514;eth:ethertype:ip:tcp:ssl:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
4950;May 20, 2017 17:09:00.747385000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4951;May 20, 2017 17:09:00.748161000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4952;May 20, 2017 17:09:00.748548000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4953;May 20, 2017 17:09:00.748583000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4954;May 20, 2017 17:09:00.749046000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4955;May 20, 2017 17:09:00.749657000 JST;1514;eth:ethertype:ip:tcp:ssl:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
4956;May 20, 2017 17:09:00.749700000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4957;May 20, 2017 17:09:00.749782000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4958;May 20, 2017 17:09:00.750023000 JST;1514;eth:ethertype:ip:tcp:ssl:ssl;6;183.79.249.252;443;;192.168.3.13;61691;
4959;May 20, 2017 17:09:00.750795000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
4960;May 20, 2017 17:09:00.750829000 JST;66;eth:ethertype:ip:tcp;6;192.168.3.13;61691;;183.79.249.252;443;
4961;May 20, 2017 17:09:00.754614000 JST;1514;eth:ethertype:ip:tcp;6;183.79.249.252;443;;192.168.3.13;61691;
